time,open,high,low,close
2026-04-29 21:00:00+00:00,4549.23,4554.36,4548.61,4551.16
2026-04-29 22:00:00+00:00,4551.16,4554.53,4542.56,4554.38
2026-04-29 23:00:00+00:00,4554.39,4564.2,4553.1,4564.15
2026-04-30 00:00:00+00:00,4564.15,4577.0,4559.34,4572.45
2026-04-30 01:00:00+00:00,4572.44,4584.52,4567.63,4581.49
2026-04-30 02:00:00+00:00,4581.49,4583.81,4563.09,4568.19
2026-04-30 03:00:00+00:00,4568.18,4572.3,4558.64,4558.74
2026-04-30 04:00:00+00:00,4558.73,4559.12,4544.17,4544.95
2026-04-30 05:00:00+00:00,4544.95,4572.67,4544.87,4565.0
2026-04-30 06:00:00+00:00,4565.0,4593.71,4562.37,4591.51
2026-04-30 07:00:00+00:00,4591.62,4607.43,4586.97,4600.75
2026-04-30 08:00:00+00:00,4600.75,4630.97,4599.66,4619.67
2026-04-30 09:00:00+00:00,4619.67,4634.48,4617.24,4627.83
2026-04-30 10:00:00+00:00,4627.84,4648.45,4626.41,4642.0
2026-04-30 11:00:00+00:00,4642.0,4647.99,4630.0,4633.12
2026-04-30 12:00:00+00:00,4633.12,4642.55,4628.14,4641.92
2026-04-30 13:00:00+00:00,4641.92,4648.62,4613.8,4614.1
2026-04-30 14:00:00+00:00,4614.04,4627.84,4612.53,4622.16
2026-04-30 15:00:00+00:00,4622.16,4628.04,4614.64,4618.21
2026-04-30 16:00:00+00:00,4618.21,4620.76,4608.72,4611.03
2026-04-30 17:00:00+00:00,4611.04,4624.4,4611.04,4619.38
2026-04-30 18:00:00+00:00,4619.38,4627.9,4619.38,4625.53
2026-04-30 19:00:00+00:00,4625.52,4631.73,4617.85,4619.45
2026-04-30 20:00:00+00:00,4619.45,4625.2,4618.44,4625.2
2026-04-30 21:00:00+00:00,4625.22,4626.0,4622.67,4623.26
2026-04-30 22:00:00+00:00,4623.26,4636.53,4623.23,4632.96
2026-04-30 23:00:00+00:00,4632.95,4636.64,4629.1,4629.11
2026-05-01 00:00:00+00:00,4629.11,4633.39,4621.42,4622.88
2026-05-01 01:00:00+00:00,4622.87,4624.42,4616.75,4622.95
2026-05-01 02:00:00+00:00,4622.94,4637.88,4619.58,4621.6
2026-05-01 03:00:00+00:00,4621.59,4634.21,4620.6,4629.12
2026-05-01 04:00:00+00:00,4629.13,4630.88,4612.6,4612.62
2026-05-01 05:00:00+00:00,4612.63,4619.39,4606.12,4608.01
2026-05-01 06:00:00+00:00,4608.06,4610.72,4593.47,4598.24
2026-05-01 07:00:00+00:00,4598.24,4601.19,4580.65,4582.69
2026-05-01 08:00:00+00:00,4582.68,4586.86,4570.26,4573.2
2026-05-01 09:00:00+00:00,4573.21,4577.37,4565.04,4567.85
2026-05-01 10:00:00+00:00,4567.84,4581.68,4566.72,4571.71
2026-05-01 11:00:00+00:00,4571.71,4583.7,4568.3,4583.26
2026-05-01 12:00:00+00:00,4583.26,4611.34,4580.0,4593.75
2026-05-01 13:00:00+00:00,4593.75,4631.66,4589.12,4629.8
2026-05-01 14:00:00+00:00,4629.79,4661.28,4628.67,4634.35
2026-05-01 15:00:00+00:00,4634.47,4649.25,4621.56,4644.11
